,Unnamed: 0,graph_1,graph_2,miniLM,sbert,tsdae,sbert_100,sbert_1000,sbert_10000,bin_sbert
175179,10370,princeton-nlp_semsup,facebookresearch_3D-Vision-and-Touch,0.4854,0.6625,0.5329,0.9380926362332728,1.415988884880412,2.1373417130270367,2.0
175182,1967520,Pealing_DFFT,densoitlab_hcformer,0.5297,0.6881,0.5985,0.7895155690919078,1.1473849281963489,1.667468286871601,2.0
175213,490872,jonathancrabbe_simplex,staretgicclfdark_strategic_rep,0.4584,0.6749,0.5526,0.8632258416222477,1.2790425864902173,1.895158670158864,2.0
175295,1496092,skander-karkar_LAP,jakezhaojb_ARAE,0.622,0.7912,0.5945,0.3741301221194046,0.472864158391563,0.597654396349296,3.0
175297,1907560,helboukkouri_character-bert,albanie_collaborative-experts,0.4507,0.7203,0.5581,0.6323577384868768,0.8779088414367302,1.2188099978296962,3.0
175462,1750528,noc-lab_clinical_concept_extraction,SkafteNicki_john,0.4989,0.683,0.496,0.8172977699610212,1.1966292385959314,1.752019383010148,2.0
175646,1228200,gmaresta_iW-Net,microsoft_MaskFlownet,0.3826,0.5519,0.5685,1.951414570176576,3.5358118684119875,6.406616902359101,2.0
175647,470418,CAHLR_skill-equivalency,facebookresearch_textlesslib,0.363,0.6743,0.5494,0.8667188760212711,1.285360931367746,1.9062152326379147,2.0
175716,202126,yasumasaonoe_DenoiseET,wondergo2017_tsp-hac,0.5256,0.7501,0.5989,0.5110614820864332,0.6813244661864193,0.9083115133801084,3.0
175833,294444,Katexiang_swiftnet,tsun_ssrt,0.5547,0.7706,0.6191,0.4388264684697003,0.5694607688420715,0.7389836086712582,3.0
175883,693027,martkartasev_btbackchainingrl,marjanhs_procon20,0.3739,0.5319,0.4788,2.2313908887957346,4.19513233464135,7.887069627075297,2.0
175895,1831834,csjliang_dasr,RaoUmer_SRResCGAN,0.8237,0.8452,0.7509,0.2354293039016065,0.2785486321599698,0.3295653480359321,3.0
175946,262892,locuslab_projected_sinkhorn,noc-lab_clinical_concept_extraction,0.4722,0.6302,0.5746,1.1625725242629064,1.8447675726164807,2.9272732031362763,2.0
175984,1148657,Caiyq2019_Deep-generative-LDA,giarcieri_assessing-the-influence-of-models-on-the-performance-of-reinforcement-learning-algorithms,0.4919,0.7028,0.5684,0.7140373433277114,1.0159893900508132,1.445630890795124,3.0
176200,1282719,awslabs_unsupervised-qa,grey891_End2EndLandmarks,0.3154,0.5509,0.5093,1.964481146903481,3.565948714655076,6.472951015892314,2.0
176240,1767255,SkafteNicki_john,strongwolf_dw,0.4742,0.7399,0.5561,0.5502587104404489,0.7436933510480456,1.005126842881532,3.0
176289,1767686,SkafteNicki_john,plai-group_ipa,0.5385,0.6358,0.5429,1.1202983208395716,1.762029444541635,2.771358044261772,2.0
176303,1387437,open-mmlab_mmdetection,tsun_ssrt,0.5964,0.8227,0.6199,0.288347353766457,0.3504890649890081,0.4260229305810236,3.0
176319,1750966,noc-lab_clinical_concept_extraction,tushar117_xalign,0.5344,0.6956,0.6044,0.75017768903346,1.0784613125840428,1.550404417170849,2.0
176356,1954710,mpc001_Visual_Speech_Recognition_for_Multiple_Languages,moha23_LF-DAAE,0.5496,0.7622,0.6117,0.4674185949702166,0.6132492718055846,0.8045778953103969,3.0
176529,470436,CAHLR_skill-equivalency,cuge1995_IT-Defense,0.5075,0.5654,0.5452,1.7837428039045609,3.154833399194483,5.579825608762793,2.0
176544,496325,fe1ixxu_ZeroShot-CrossLing-Parsing,yahoo_object_relation_transformer,0.4969,0.6684,0.6207,0.901758843212536,1.3491305254526271,2.0184478238369645,2.0
176710,1969134,lovepiano_SMFN_For_360VSR,shenyangHuang_LAD,0.4331,0.6565,0.5224,0.9764272680988724,1.4873225713615728,2.265533238936136,2.0
176782,238378,iliiliiliili_tanet-near-far,wondergo2017_tsp-hac,0.5193,0.711,0.6383,0.6747154899181166,0.9489669337807546,1.3346932964567575,3.0
176889,472015,CAHLR_skill-equivalency,microsoft_regionclip,0.4696,0.7253,0.6189,0.6105194496179525,0.8417474832730629,1.1605507835007074,3.0
176916,485284,joey1993_bert-defender,jasonwei20_eda_nlp,0.3645,0.6289,0.6186,1.172604758822497,1.8645329286412735,2.9647526294184665,2.0
177149,1431559,jd-ai-research-nlp_ror,z-x-yang_CFBI,0.4203,0.7098,0.5739,0.6803515798539105,0.9585116650520012,1.3503968231220078,3.0
177297,1963651,RaoUmer_SRResCGAN,pratikpv_malware_classification,0.6782,0.8288,0.6974,0.2733641387675767,0.3298312485130028,0.3979624137463837,3.0
177462,1494905,steven-lang_dafne,r-three_t-few,0.5151,0.6421,0.5693,1.0745073482728782,1.6734267999889083,2.606177853899562,2.0
177470,608198,megvii-research_crestereo,ellagale_testing_object_detectors_in_deepCNNs,0.5349,0.7021,0.6524,0.7174834074270849,1.0219105646305155,1.4555057180323536,3.0
177476,651804,cuge1995_IT-Defense,z-x-yang_CFBI,0.4984,0.6474,0.5393,1.037373365255879,1.6023684974604249,2.47508263432256,2.0
177547,1495525,steven-lang_dafne,grey891_End2EndLandmarks,0.3527,0.5149,0.6032,2.5036871587162497,4.862472632969993,9.443528127733527,2.0
177584,651242,cuge1995_IT-Defense,maygodwithu_TRMD,0.4576,0.4657,0.5287,3.52372739430542,7.566517917769851,16.24762275664559,1.0
177585,93464,jiaqian_robustness_of_FL,RaoUmer_SRResCGAN,0.4624,0.7181,0.5944,0.6421703388852857,0.8942631094350171,1.2453183532029204,3.0
177588,485322,joey1993_bert-defender,marjanhs_procon20,0.4956,0.5896,0.4727,1.5197587505770824,2.5776098211958662,4.37179413364292,2.0
177849,1001655,Wangt-CN_VC-R-CNN,acnext_optical-flow-for-spiking-camera,0.5275,0.7213,0.5481,0.6279389977850119,0.8705656422917122,1.2069397508550008,3.0
177870,613590,ailon-island_facke,jiayuzou2020_hft,0.3636,0.5472,0.518,2.0136434630587337,3.67990398950792,6.724970741059794,2.0
177921,608668,megvii-research_crestereo,albanie_collaborative-experts,0.5619,0.7584,0.6018,0.4808040384426579,0.6339715696765004,0.8359329768941196,3.0
177959,954127,hbayerlein_uav_data_harvesting,uds-lsv_xrsa-awes,0.3583,0.6244,0.5359,1.2079862916724469,1.934635316579832,3.0983909618511087,2.0
178006,888151,alibaba-miil_solving_imagenet,pratikpv_malware_classification,0.5038,0.7164,0.5803,0.6498398079398721,0.9070907425179676,1.2661791492433945,3.0
178052,293802,Katexiang_swiftnet,jonathancrabbe_simplex,0.5212,0.7632,0.5133,0.4639435365383031,0.6078924744998732,0.7965048145962699,3.0
178218,1726189,z-x-yang_CFBI,arnab39_FewShot_GAN-Unet3D,0.5095,0.7388,0.6923,0.554624259831224,0.750709609950222,1.0161202083787522,3.0
178327,576111,Jee-King_TSAN,chentingpc_gfn,0.6187,0.6741,0.6363,0.8678860679453109,1.2874737693892755,1.9099151007109856,2.0
178374,1505411,pangsu0613_CLOCs,turboLJY_CapsGNN-Review-Generation,0.377,0.7122,0.5394,0.6691191063553477,0.9395101184433412,1.3191661309229727,3.0
178580,952991,hbayerlein_uav_data_harvesting,open-mmlab_mmdetection,0.4409,0.7248,0.5795,0.6126747689500541,0.8453018335403616,1.1662552891009406,3.0
178594,482334,grsgth_Offline-Chinese-Handwriting-Text-Page-Spotter-with-Text-Kernel,lovepiano_SMFN_For_360VSR,0.2875,0.6199,0.5396,1.244410506589426,2.007437500547549,3.2383247306784155,2.0
178595,114150,sz128_few_shot_slot_tagging_and_NER,maygodwithu_TRMD,0.5048,0.6824,0.5199,0.8206229298734531,1.2025541176340169,1.7622422591354294,2.0
178644,511064,bhigy_textual-supervision,alibaba-miil_solving_imagenet,0.3049,0.6066,0.554,1.358519533096311,2.239564017633219,3.691994753763961,2.0
179057,1432159,jd-ai-research-nlp_ror,grey891_End2EndLandmarks,0.4762,0.5946,0.5425,1.470421732632994,2.4729595234325497,4.159030480041288,2.0
179083,1104569,GRAAL-Research_deepparse,deepmind_leo,0.3727,0.5322,0.5873,2.226885176513578,4.184301346323897,7.862272353107662,2.0
179255,2005455,yixinL7_SimCLS,Sara-Ahmed_SiT,0.5186,0.7371,0.5532,0.5614255435187278,0.7616680823751563,1.0333307317530271,3.0
179480,1657973,insperatum_vhe,facebookresearch_dlrm,0.4923,0.7125,0.5738,0.6677261765994832,0.9371595461045378,1.3153116436554917,3.0
179578,913196,csnakajima_pu-learning,noc-lab_clinical_concept_extraction,0.3469,0.5813,0.5482,1.6054239352379391,2.7617821008737984,4.751044384782037,2.0
179629,831412,paroj_pose_calib,uds-lsv_xrsa-awes,0.226,0.4759,0.4513,3.278633323746379,6.889332472675728,14.476428814195687,1.0
179680,575683,Jee-King_TSAN,chz816_tas,0.5692,0.6864,0.5632,0.7986814308878196,1.1635801732048654,1.6951925600303983,2.0
179745,491071,jonathancrabbe_simplex,anonymous12138_biasmitigation,0.5646,0.765,0.654,0.4577375285669635,0.5983497105450503,0.7821564843726148,3.0
179765,261445,hichamjanati_spatio-temporal-alignements,UKPLab_irj-neural-april,0.4564,0.6852,0.5238,0.8052082758937529,1.1751434265816592,1.7150371082627835,2.0
180009,1406243,pku-liang_HASCO,lanfeng4659_STR-TDSL,0.2807,0.5591,0.5731,1.8600137698289905,3.326799802949365,5.950276878821973,2.0
180035,2011535,deepmind_leo,jadexin_cyctea,0.4637,0.5854,0.6288,1.5625053757254783,2.6691243179458124,4.559488073019837,2.0
180104,512562,bhigy_textual-supervision,GeneZC_PWCN,0.5231,0.561,0.6106,1.836656509922885,3.2738975221441806,5.835824460150054,2.0
180167,1865622,acnext_optical-flow-for-spiking-camera,jonrusert_suumcuique,0.2183,0.4626,0.4699,3.602322411516768,7.787121512141739,16.833379836017592,1.0
180176,260848,hichamjanati_spatio-temporal-alignements,easonnie_semanticRetrievalMRS,0.5784,0.7332,0.5345,0.5772823949998556,0.7873464198034037,1.0738494541781285,3.0
180179,970509,weitianxin_MACR,thu-spmi_LABES,0.5682,0.7062,0.5166,0.6975013706889421,0.9876824846912234,1.3985874889425427,3.0
180419,201670,yasumasaonoe_DenoiseET,NUAAXQ_MLCVNet,0.4924,0.6244,0.558,1.2079862916724469,1.934635316579832,3.0983909618511087,2.0
180425,1668791,ikuinen_regularized_two-branch_proposal_network,lanfeng4659_STR-TDSL,0.474,0.7114,0.6974,0.6728456329538373,0.9458049380852364,1.329498085585095,3.0
180444,912843,csnakajima_pu-learning,POSTECH-CVLab_PyTorch-StudioGAN,0.4013,0.6826,0.6609,0.819513200526027,1.2005760335863274,1.758828059751432,2.0
180455,201509,yasumasaonoe_DenoiseET,cods-gcs_kgpip-public,0.4185,0.7528,0.549,0.5010618711591622,0.665597597182734,0.8841625892438016,3.0
180464,485523,joey1993_bert-defender,hytseng0509_DropGrad,0.5449,0.7135,0.6107,0.66310078983356,0.9293634055130484,1.3025415634380493,3.0
180507,771949,landskape-ai_progressive-pruning,awslabs_unsupervised-qa,0.5558,0.77,0.5906,0.4408243618391086,0.5724991712196217,0.7435054171683397,3.0
180508,1396508,NUAAXQ_MLCVNet,GeneZC_PWCN,0.5713,0.686,0.5627,0.8008517948649195,1.1674224414940515,1.7017819846852067,2.0
180595,538261,facebookresearch_3D-Vision-and-Touch,Lilac-Lee_PointNetLK_Revisited,0.4613,0.6709,0.6288,0.8867565998685835,1.321741839124435,1.970102607131368,2.0
180814,1932902,lanfeng4659_STR-TDSL,xguo7_automatic-controllable-product-copywriting-for-e-commerce,0.3579,0.6994,0.568,0.7309105225796741,1.0450536496706806,1.494214540564313,2.0
180839,599683,hellloxiaotian_ACNet,hltchkust_cantonese-asr,0.4698,0.5618,0.5233,1.826914494540934,3.2518947927036925,5.788349577614262,2.0
180840,261969,locuslab_projected_sinkhorn,facebookresearch_textlesslib,0.3347,0.6493,0.5328,1.02435996473188,1.5776374014044043,2.4297511187500453,2.0
180937,12712,gykovacs_maweight,langliu95_autodetect,0.4689,0.6417,0.5769,1.0773606539802645,1.6789164001562475,2.6163571764940743,2.0
181000,1495892,skander-karkar_LAP,immuno121_als4gan,0.4909,0.6542,0.566,0.99150545313034,1.5155998977840723,2.316722558520441,2.0
181070,772310,landskape-ai_progressive-pruning,immuno121_als4gan,0.6752,0.6932,0.569,0.7625738006330017,1.1000776119922124,1.5869555856783213,2.0
181084,2037309,microsoft_regionclip,muberraozmen_mrmp,0.4468,0.6828,0.6178,0.8184048145207843,1.198601075748073,1.75542043899835,2.0
181193,693909,martkartasev_btbackchainingrl,hhihn_HVCL,0.5434,0.7938,0.6198,0.366476719254831,0.4616738715732314,0.5815997374316345,3.0
181301,963429,shashiongithub_XSum,moothes_salod,0.4848,0.6192,0.581,1.2501725488153312,2.019012514236646,3.260679125059183,2.0
181352,1617987,easonnie_semanticRetrievalMRS,chentingpc_gfn,0.469,0.6923,0.577,0.7672684778392098,1.1082890045344642,1.6008796829907035,2.0
181440,198315,astooke_rlpyt,AlexImmer_VIND,0.4784,0.7098,0.5288,0.6803515798539105,0.9585116650520012,1.3503968231220078,3.0
181514,964427,shashiongithub_XSum,xulianuwa_mctformer,0.3767,0.5601,0.5514,1.8476816994234624,3.298842527090631,5.8897384879318535,2.0
181654,888098,alibaba-miil_solving_imagenet,omron-sinicx_srsd-benchmark,0.4887,0.6092,0.5944,1.335423748639084,2.1920941376216088,3.5983160499369804,2.0
181733,613620,ailon-island_facke,Pealing_DFFT,0.341,0.6133,0.5416,1.2997955780146937,2.11934710258388,3.4556450392693305,2.0
181741,1432346,jd-ai-research-nlp_ror,uds-lsv_xrsa-awes,0.4529,0.6236,0.5035,1.2143844721438768,1.9473772805386087,3.122798717990072,2.0
181803,238814,iliiliiliili_tanet-near-far,deepmind_leo,0.5135,0.709,0.6697,0.6841311934407897,0.9649241092253732,1.3609648931246452,3.0
181871,963787,shashiongithub_XSum,gramuah_ia,0.4067,0.7513,0.5556,0.5065982522029868,0.6742955573046544,0.8975050676223273,3.0
181941,1171981,slaweks17_ES-dRNN,uds-lsv_xrsa-awes,0.4238,0.6132,0.5603,1.3006532199006031,2.121091356654604,3.459053093044038,2.0
182008,612426,ailon-island_facke,YunjiaXi_Multi-Level-Interaction-Reranking,0.3188,0.583,0.5305,1.5874832449171488,2.7229558231855044,4.67059317870584,2.0
182096,1228711,gmaresta_iW-Net,UKPLab_irj-neural-april,0.4611,0.4787,0.5375,3.214790835721099,6.715669178443907,14.028972589187187,1.0
182103,963095,shashiongithub_XSum,Caiyq2019_Deep-generative-LDA,0.4274,0.6384,0.5984,1.1011782884886336,1.7249033340987368,2.7019162501546634,2.0
182110,1750888,noc-lab_clinical_concept_extraction,lovepiano_SMFN_For_360VSR,0.3166,0.6038,0.5178,1.3838388168665876,2.291882770564073,3.7957647740378815,2.0
182125,475647,zehuichen123_DDOD,grsgth_Offline-Chinese-Handwriting-Text-Page-Spotter-with-Text-Kernel,0.4384,0.6614,0.6075,0.9450143244599786,1.4288090784094023,2.160279828257337,2.0
182238,610564,goodproj13_tf-blender,jonrusert_suumcuique,0.3266,0.5791,0.5022,1.6289518759150683,2.812902565904108,4.857369307380604,2.0
182262,33766,kakaobrain_helo_word,Lilac-Lee_PointNetLK_Revisited,0.5274,0.7058,0.6172,0.6994295329066901,0.990974118598314,1.4040438064583654,3.0
182312,202103,yasumasaonoe_DenoiseET,turboLJY_CapsGNN-Review-Generation,0.5048,0.7215,0.5218,0.6270583408001856,0.8691037294527868,1.204578973600536,3.0
182363,1751964,yaodongyu_projnorm,shenyangHuang_LAD,0.4892,0.6449,0.577,1.0547348433705948,1.6355013852854623,2.536054249163378,2.0
182406,621320,facebookresearch_textlesslib,tsun_ssrt,0.3364,0.5571,0.4962,1.884939261278096,3.3834845831593903,6.073388230406372,2.0
182414,1668829,ikuinen_regularized_two-branch_proposal_network,xguo7_automatic-controllable-product-copywriting-for-e-commerce,0.4152,0.6782,0.5647,0.8442409511208063,1.2448259379545947,1.8354850161524543,2.0
182795,739216,xjgaocs_Grid-Keypoint-Learning,tushar117_xalign,0.394,0.5534,0.5802,1.9319875844201788,3.4911232100111653,6.308498753182445,2.0
182850,971513,weitianxin_MACR,Sara-Ahmed_SiT,0.5145,0.6465,0.5488,1.043592048732212,1.614218172826314,2.49685718921317,2.0
182911,201910,yasumasaonoe_DenoiseET,xl2248_sml,0.4765,0.6619,0.5344,0.9418622616672035,1.4229676109188754,2.1498226483137564,2.0
183009,1263681,thu-spmi_LABES,csjliang_dasr,0.5246,0.7487,0.5542,0.5163072646262068,0.6896050015042163,0.9210698564234222,3.0
183028,1617091,marjanhs_procon20,anonymous12138_biasmitigation,0.3605,0.6536,0.4717,0.995474587025835,1.5230639336380585,2.330269176312819,2.0
183143,1486904,yilihsu_asktoknowmore,xguo7_automatic-controllable-product-copywriting-for-e-commerce,0.4407,0.5948,0.5537,1.4684824644682777,2.46886762688009,4.150752567047899,2.0
183273,1199634,cods-gcs_kgpip-public,tsun_ssrt,0.3779,0.6991,0.5084,0.7324157879596701,1.0476552538401804,1.498577104620484,2.0
183309,1661470,immuno121_als4gan,google-research_federated,0.5306,0.6004,0.5915,1.4152212405332654,2.357130647124026,3.9259337893471455,2.0
183359,823601,edwardzhou130_Panoptic-PolarNet,jadexin_cyctea,0.5307,0.6339,0.5469,1.134472194522684,1.789670601865726,2.82326960382667,2.0
183374,1790687,anonymous-iclr22_trust-region-in-multi-agent-reinforcement-learning,deepmind_leo,0.5467,0.6462,0.5609,1.0456727801436771,1.6181875273037407,2.504158971376881,2.0
183434,693232,martkartasev_btbackchainingrl,liyunyu08_ReMarNet,0.5325,0.7487,0.6337,0.5163072646262068,0.6896050015042163,0.9210698564234222,3.0
183631,11710,princeton-nlp_semsup,RaoUmer_SRResCGAN,0.5834,0.6386,0.5601,1.0997205627382314,1.722080430219592,2.6966495932032446,2.0
183657,1726349,z-x-yang_CFBI,hhihn_HVCL,0.4409,0.7714,0.6084,0.4361730296121234,0.5654304246981119,0.7329925132202643,3.0
183703,954113,hbayerlein_uav_data_harvesting,GeneZC_PWCN,0.4561,0.6577,0.5083,0.9686456906703472,1.4727773919269385,2.23928446393027,2.0
183786,1833964,gramuah_ia,arnab39_FewShot_GAN-Unet3D,0.5096,0.6784,0.5369,0.8431025677971384,1.2427809077198384,1.8319294040681584,2.0
183938,13438,gykovacs_maweight,wondergo2017_tsp-hac,0.4283,0.6141,0.5765,1.2929545933993152,2.1054463334950584,3.42850730092014,2.0
184005,12451,gykovacs_maweight,cuge1995_IT-Defense,0.4123,0.5162,0.5355,2.481629274646076,4.807495688969539,9.31324232655858,2.0
184024,714005,ermongroup_SDEdit,facebookresearch_ppuda,0.4604,0.6574,0.5711,0.9705856439927636,1.47640043199386,2.245817511399239,2.0
184371,119828,dreasysnail_RetGen,edwardzhou130_Panoptic-PolarNet,0.3306,0.663,0.5523,0.934961948627575,1.4101990175378205,2.126997009860966,2.0
184417,512404,bhigy_textual-supervision,moha23_LF-DAAE,0.3628,0.6232,0.5848,1.217595981756338,1.953780458530709,3.1350777575909965,2.0
184668,1626753,chz816_tas,facebookresearch_dlrm,0.4499,0.687,0.5697,0.7954356891232002,1.157839431038137,1.6853557948153377,2.0
184806,197066,astooke_rlpyt,JunhengH_joie-kdd19,0.5482,0.8007,0.5661,0.3466882393722106,0.4329814404548653,0.5407536411325907,3.0
184876,52283,KochPJ_AutoPoseEstimation,google-research_augmix,0.5504,0.7022,0.6837,0.7169902348808881,1.0210627098844889,1.454091013791639,3.0
184889,575037,Jee-King_TSAN,paroj_pose_calib,0.4163,0.6829,0.5086,0.8178511246786385,1.1976147674310125,1.753719091273997,2.0
185051,796309,YunjiaXi_Multi-Level-Interaction-Reranking,csjliang_dasr,0.5279,0.6872,0.6019,0.794356382313195,1.1559318718178042,1.682089452587026,2.0
185092,600154,hellloxiaotian_ACNet,tushar117_xalign,0.4262,0.5558,0.5122,1.9013299693523853,3.4208887537826294,6.154891604502752,2.0
185112,1933106,lanfeng4659_STR-TDSL,sigrun-may_cv-pruner,0.3406,0.6459,0.5759,1.0477574445455502,1.6221666582219387,2.511482672583897,2.0
185124,263013,locuslab_projected_sinkhorn,maxxxzdn_EEGCN,0.4091,0.6167,0.5049,1.2709665748779655,2.060915477343871,3.341844458154485,2.0
185214,1052754,langliu95_autodetect,SkafteNicki_john,0.6519,0.7401,0.5593,0.549467932852401,0.742423906029457,1.0031399892304511,3.0
185372,913225,csnakajima_pu-learning,ellagale_testing_object_detectors_in_deepCNNs,0.5186,0.6707,0.6469,0.887948329802649,1.3239128221300869,1.973926974996402,2.0
185404,201746,yasumasaonoe_DenoiseET,fh2019ustc_doctr,0.5056,0.7609,0.5399,0.4719655551041858,0.6202727757973266,0.8151830408691374,3.0
185502,613939,ailon-island_facke,shenyangHuang_LAD,0.2996,0.6663,0.4601,0.9145400510885344,1.3725649873758587,2.0599804703224653,2.0
185613,482330,grsgth_Offline-Chinese-Handwriting-Text-Page-Spotter-with-Text-Kernel,Pealing_DFFT,0.3923,0.6418,0.6238,1.0766466506060453,1.677542303842389,2.613808513310048,2.0
185856,226534,google-research_augmix,POSTECH-CVLab_PyTorch-StudioGAN,0.5638,0.7476,0.6436,0.520458410378038,0.6961722985260005,0.9312096020947036,3.0
185897,1177806,kkoutini_passt,noc-lab_clinical_concept_extraction,0.3183,0.5916,0.5339,1.4998248756923394,2.535200939304157,4.285329512008379,2.0
185900,1669152,ikuinen_regularized_two-branch_proposal_network,divamgupta_mtl_girnet,0.5672,0.7245,0.6044,0.6139709730018227,0.847440956524255,1.169690761248109,3.0
185952,1495912,skander-karkar_LAP,wala_graph4code,0.4371,0.6291,0.5621,1.1710558861824547,1.8614781214154423,2.958954254356132,2.0
186315,198059,astooke_rlpyt,chz816_tas,0.5705,0.811,0.5514,0.3185046925166202,0.3927308169132185,0.4842550146895418,3.0
186348,33523,kakaobrain_helo_word,wondergo2017_tsp-hac,0.4379,0.7564,0.573,0.487965312250734,0.6451154313203782,0.8528760329460314,3.0
186355,830375,paroj_pose_calib,skander-karkar_LAP,0.2703,0.6342,0.5114,1.132222780333883,1.7852771686122404,2.8150065730246614,2.0
186533,1407741,nvlabs_gcvit,plai-group_ipa,0.4758,0.6977,0.5038,0.7394760594284725,1.0598768230306328,1.5191010793043325,2.0
186551,587193,qiulingxu_FeatureSpaceAttack,maygodwithu_TRMD,0.371,0.5063,0.5743,2.655171737183086,5.244265726215851,10.358020395449046,2.0
186621,599354,hellloxiaotian_ACNet,mu-y_lll-tts,0.3518,0.5868,0.5389,1.5481214784603197,2.6382438283236533,4.495984710844672,2.0
186659,563146,zhenxuan00_triple-gan,Wangt-CN_VC-R-CNN,0.4857,0.6806,0.5581,0.8306712589238682,1.2204984703553747,1.793268396055502,2.0
186759,1486591,yilihsu_asktoknowmore,SkafteNicki_john,0.5185,0.5459,0.5164,2.0312269716065376,3.720877398070228,6.816042128723627,2.0
186770,1950035,xguo7_automatic-controllable-product-copywriting-for-e-commerce,sigrun-may_cv-pruner,0.3869,0.6482,0.5619,1.0318751071004928,1.591908526844327,2.4558909701393503,2.0
186804,1742190,hltchkust_cantonese-asr,maxxxzdn_EEGCN,0.3494,0.5661,0.5628,1.775473337795923,3.136324567737013,5.540230644297849,2.0
186817,121050,dreasysnail_RetGen,Hua-YS_Semantic-Segmentation-with-Sparse-Labels,0.538,0.7023,0.556,0.7164973552292142,1.0202155136397753,1.452677650063755,3.0
186863,1925632,yahoo_object_relation_transformer,pratikpv_malware_classification,0.5011,0.7261,0.5862,0.6070839460270121,0.8360886186847709,1.1514786099501044,3.0
187236,1434554,mu-y_lll-tts,xulianuwa_mctformer,0.3631,0.646,0.5522,1.0470621188728326,1.6208391933015986,2.5090389989188835,2.0
187246,795954,YunjiaXi_Multi-Level-Interaction-Reranking,moothes_salod,0.626,0.5987,0.5883,1.4311801761977818,2.390479666273228,3.99278380870758,2.0
187491,830895,paroj_pose_calib,strongwolf_dw,0.3716,0.4882,0.4337,3.008443431401716,6.162317557152224,12.622526745498204,1.0
187642,607595,megvii-research_crestereo,Caiyq2019_Deep-generative-LDA,0.388,0.7223,0.5845,0.6235459705108408,0.8632783753438196,1.1951798080351923,3.0
187648,576179,Jee-King_TSAN,jiayuzou2020_hft,0.6144,0.7415,0.5494,0.5439578289240753,0.7335911381309175,0.9893339691583514,3.0
188064,1486937,yilihsu_asktoknowmore,RaoUmer_SRResCGAN,0.4618,0.6104,0.515,1.3248966338916663,2.170538391041393,3.5559279014439595,2.0
188073,91957,jiaqian_robustness_of_FL,xiangni_DREAM,0.5336,0.8114,0.6186,0.3174417742416288,0.3912272297777037,0.4821632114588412,3.0
188184,197771,astooke_rlpyt,facebookresearch_ppuda,0.631,0.8101,0.5998,0.320904728502708,0.3961297722536822,0.4889887325684264,3.0
188718,1121415,maygodwithu_TRMD,jd-ai-research-nlp_ror,0.6195,0.7173,0.6118,0.6457699882345485,0.9002788069629839,1.255093833769669,3.0
188771,1662855,toshas_sttp,Hua-YS_Semantic-Segmentation-with-Sparse-Labels,0.4909,0.6937,0.569,0.7599765682715133,1.095540677917707,1.5792715553087893,2.0
188802,1955625,jiayuzou2020_hft,plai-group_ipa,0.5107,0.614,0.5232,1.293807761448383,2.1071787645739137,3.43188723871973,2.0
188830,453814,betsyhj_dancer,strongwolf_dw,0.5541,0.5145,0.5522,2.510517532691057,4.879528732149772,9.484020859377592,2.0
188854,1058215,mingzhangPHD_Adversarial-Imitation-Learning,zjunlp_MKGformer,0.5046,0.6288,0.5428,1.1733799412223558,1.866062247491024,2.967656246009898,2.0
188962,495495,fe1ixxu_ZeroShot-CrossLing-Parsing,fudanvi_fudanocr,0.4908,0.6612,0.6061,0.946277883900406,1.4311522745015215,2.1644771241704803,2.0
189102,2011542,deepmind_leo,GeneZC_PWCN,0.4788,0.6282,0.5563,1.178041504548836,1.875265050221006,2.985140162720481,2.0
189119,1617112,marjanhs_procon20,Lilac-Lee_PointNetLK_Revisited,0.4473,0.6061,0.4886,1.3630065679802443,2.2488146642142293,3.710303026256772,2.0
189336,822778,edwardzhou130_Panoptic-PolarNet,wala_graph4code,0.3897,0.5551,0.568,1.9102181575143435,3.441214479398926,6.199269463878447,2.0
189460,1995621,tushar117_xalign,pratikpv_malware_classification,0.3775,0.6243,0.5346,1.2087842581402235,1.9362233832135567,3.1014310158794767,2.0
189463,713867,ermongroup_SDEdit,Caiyq2019_Deep-generative-LDA,0.4226,0.7054,0.579,0.7013622667748337,0.9942759665081284,1.409520791760885,3.0
189605,391352,willieneis_bayesian-algorithm-execution,GeneZC_PWCN,0.4453,0.7123,0.5204,0.6686545231950921,0.938725990727351,1.317880093678718,3.0
190042,1181257,fudanvi_fudanocr,thu-spmi_LABES,0.5719,0.7039,0.5445,0.7086509502020317,1.006749467540889,1.4302450171059653,3.0
190179,1104774,GRAAL-Research_deepparse,hhihn_HVCL,0.4516,0.7178,0.641,0.6435182318652334,0.8965146724230055,1.248975581531075,3.0
190371,737962,xjgaocs_Grid-Keypoint-Learning,paroj_pose_calib,0.4212,0.6767,0.5757,0.8528231374150292,1.2602676775750397,1.862372805637712,2.0
190497,575151,Jee-King_TSAN,Wangt-CN_VC-R-CNN,0.6205,0.7317,0.6689,0.5834768424117324,0.7974263255592898,1.089826876533128,3.0
190506,970412,weitianxin_MACR,dongkwonjin_Semantic-Line-MWCS,0.4111,0.5821,0.5447,1.5969554065421163,2.743438252090906,4.7130016356139945,2.0
190518,12426,gykovacs_maweight,goodproj13_tf-blender,0.3636,0.5233,0.5632,2.36486098143346,4.519130482387655,8.635831229481475,2.0
190628,1617789,easonnie_semanticRetrievalMRS,wondergo2017_tsp-hac,0.514,0.742,0.5728,0.5420006317426431,0.7304590724294382,0.984446189258003,3.0
